nbr_clauses,temps,memUsage
11198,0.001000,33594
11200,0.000000,33600
11202,0.000000,33606
11204,0.001000,33612
11206,0.000000,33618
11208,0.001000,33624
11210,0.000000,33630
11212,0.000000,33636
11214,0.001000,33642
11216,0.000000,33648
11218,0.000000,33654
11220,0.000000,33660
11222,0.001000,33666
11224,0.000000,33672
11226,0.000000,33678
11228,0.001000,33684
11230,0.000000,33690
11232,0.000000,33696
11234,0.000000,33702
11236,0.001000,33708
11238,0.000000,33714
11240,0.001000,33720
11242,0.000000,33726
11244,0.000000,33732
11246,0.000000,33738
11248,0.001000,33744
11250,0.000000,33750
11252,0.000000,33756
11254,0.001000,33762
11256,0.000000,33768
11258,0.000000,33774
11260,0.001000,33780
11262,0.000000,33786
11264,0.000000,33792
11266,0.000000,33798
11268,0.000000,33804
11270,0.001000,33810
11272,0.000000,33816
11274,0.000000,33822
11276,0.001000,33828
11278,0.000000,33834
11280,0.000000,33840
11282,0.000000,33846
11284,0.000000,33852
11286,0.001000,33858
11288,0.000000,33864
11290,0.000000,33870
11292,0.001000,33876
11294,0.000000,33882
11296,0.000000,33888
11298,0.001000,33894
11300,0.000000,33900
11302,0.000000,33906
11304,0.000000,33912
11306,0.002000,33918
11308,0.000000,33924
11310,0.001000,33930
11312,0.000000,33936
11314,0.001000,33942
11316,0.000000,33948
11318,0.001000,33954
11320,0.000000,33960
11322,0.000000,33966
11324,0.000000,33972
11326,0.001000,33978
11328,0.000000,33984
11330,0.001000,33990
11332,0.000000,33996
11334,0.000000,34002
11336,0.000000,34008
11338,0.000000,34014
11340,0.001000,34020
11342,0.000000,34026
11344,0.000000,34032
11346,0.001000,34038
11348,0.000000,34044
11350,0.001000,34050
11352,0.000000,34056
11354,0.000000,34062
11356,0.001000,34068
11358,0.000000,34074
11360,0.000000,34080
11362,0.001000,34086
11364,0.000000,34092
11366,0.001000,34098
11368,0.000000,34104
11370,0.000000,34110
11372,0.000000,34116
11374,0.001000,34122
11376,0.000000,34128
11378,0.001000,34134
11380,0.000000,34140
11382,0.000000,34146
11384,0.000000,34152
11386,0.000000,34158
11388,0.001000,34164
11390,0.000000,34170
11392,0.000000,34176
11394,0.002000,34182
11396,0.000000,34188
11398,0.000000,34194
11400,0.001000,34200
11402,0.000000,34206
11404,0.000000,34212
11406,0.000000,34218
11408,0.000000,34224
11410,0.001000,34230
11412,0.000000,34236
11414,0.001000,34242
11416,0.000000,34248
11418,0.000000,34254
11420,0.000000,34260
11422,0.000000,34266
11424,0.001000,34272
11426,0.000000,34278
11428,0.001000,34284
11430,0.000000,34290
11432,0.000000,34296
11434,0.001000,34302
11436,0.000000,34308
11438,0.001000,34314
11440,0.000000,34320
11442,0.000000,34326
11444,0.000000,34332
11446,0.000000,34338
11448,0.000000,34344
11450,0.000000,34350
11452,0.001000,34356
11454,0.000000,34362
11456,0.000000,34368
11458,0.001000,34374
11460,0.000000,34380
11462,0.001000,34386
11464,0.000000,34392
11466,0.000000,34398
11468,0.001000,34404
11470,0.000000,34410
11472,0.000000,34416
11474,0.000000,34422
11476,0.000000,34428
11478,0.002000,34434
11480,0.000000,34440
11482,0.001000,34446
11484,0.000000,34452
11486,0.000000,34458
11488,0.000000,34464
11490,0.001000,34470
11492,0.000000,34476
11494,0.001000,34482
11496,0.000000,34488
11498,0.000000,34494
11500,0.000000,34500
11502,0.001000,34506
11504,0.000000,34512
11506,0.000000,34518
11508,0.000000,34524
11510,0.000000,34530
11512,0.001000,34536
11514,0.000000,34542
11516,0.001000,34548
11518,0.000000,34554
11520,0.001000,34560
11522,0.000000,34566
11524,0.001000,34572
11526,0.000000,34578
11528,0.000000,34584
11530,0.001000,34590
11532,0.000000,34596
11534,0.001000,34602
11536,0.000000,34608
11538,0.001000,34614
11540,0.000000,34620
11542,0.000000,34626
11544,0.000000,34632
11546,0.000000,34638
11548,0.001000,34644
11550,0.000000,34650
11552,0.000000,34656
11554,0.001000,34662
11556,0.001000,34668
11558,0.000000,34674
11560,0.000000,34680
11562,0.000000,34686
11564,0.001000,34692
11566,0.000000,34698
11568,0.001000,34704
11570,0.000000,34710
11572,0.001000,34716
11574,0.000000,34722
11576,0.001000,34728
11578,0.000000,34734
11580,0.001000,34740
11582,0.000000,34746
11584,0.001000,34752
11586,0.000000,34758
11588,0.001000,34764
11590,0.000000,34770
11592,0.000000,34776
11594,0.002000,34782
11596,0.000000,34788
11598,0.000000,34794
11600,0.000000,34800
11602,0.000000,34806
11604,0.000000,34812
11606,0.001000,34818
11608,0.000000,34824
11610,0.001000,34830
11612,0.000000,34836
11614,0.000000,34842
11616,0.000000,34848
11618,0.000000,34854
11620,0.000000,34860
11622,0.000000,34866
11624,0.000000,34872
11626,0.000000,34878
11628,0.001000,34884
11630,0.000000,34890
11632,0.001000,34896
11634,0.000000,34902
11636,0.001000,34908
11638,0.000000,34914
11640,0.000000,34920
11642,0.001000,34926
11644,0.001000,34932
11646,0.000000,34938
11648,0.001000,34944
11650,0.000000,34950
11652,0.000000,34956
11654,0.000000,34962
11656,0.000000,34968
11658,0.001000,34974
11660,0.000000,34980
11662,0.002000,34986
11664,0.000000,34992
11666,0.001000,34998
11668,0.000000,35004
11670,0.001000,35010
11672,0.000000,35016
11674,0.000000,35022
11676,0.000000,35028
11678,0.000000,35034
11680,0.000000,35040
11682,0.000000,35046
11684,0.000000,35052
11686,0.001000,35058
11688,0.000000,35064
11690,0.001000,35070
11692,0.000000,35076
11694,0.001000,35082
11696,0.000000,35088
11698,0.000000,35094
11700,0.000000,35100
11702,0.001000,35106
11704,0.000000,35112
11706,0.001000,35118
11708,0.000000,35124
11710,0.001000,35130
11712,0.000000,35136
11714,0.001000,35142
11716,0.000000,35148
11718,0.000000,35154
11720,0.001000,35160
11722,0.000000,35166
11724,0.001000,35172
11726,0.000000,35178
11728,0.000000,35184
11730,0.000000,35190
11732,0.001000,35196
11734,0.000000,35202
11736,0.000000,35208
11738,0.000000,35214
11740,0.000000,35220
11742,0.001000,35226
11744,0.000000,35232
11746,0.001000,35238
11748,0.000000,35244
11750,0.000000,35250
11752,0.001000,35256
11754,0.000000,35262
11756,0.001000,35268
11758,0.000000,35274
11760,0.000000,35280
11762,0.000000,35286
11764,0.000000,35292
11766,0.001000,35298
11768,0.000000,35304
11770,0.000000,35310
11772,0.000000,35316
11774,0.000000,35322
11776,0.000000,35328
11778,0.000000,35334
11780,0.001000,35340
11782,0.000000,35346
11784,0.000000,35352
11786,0.000000,35358
11788,0.000000,35364
11790,0.001000,35370
11792,0.000000,35376
11794,0.000000,35382
11796,0.000000,35388
11798,0.000000,35394
11800,0.000000,35400
11802,0.000000,35406
11804,0.000000,35412
11806,0.002000,35418
11808,0.000000,35424
11810,0.000000,35430
11812,0.000000,35436
11814,0.000000,35442
11816,0.000000,35448
11818,0.000000,35454
11820,0.001000,35460
11822,0.000000,35466
11824,0.000000,35472
11826,0.001000,35478
11828,0.000000,35484
11830,0.000000,35490
11832,0.001000,35496
11834,0.000000,35502
11836,0.001000,35508
11838,0.000000,35514
11840,0.000000,35520
11842,0.001000,35526
11844,0.000000,35532
11846,0.001000,35538
11848,0.000000,35544
11850,0.001000,35550
11852,0.000000,35556
11854,0.001000,35562
11856,0.000000,35568
11858,0.000000,35574
11860,0.001000,35580
11862,0.000000,35586
11864,0.001000,35592
11866,0.000000,35598
11868,0.001000,35604
11870,0.000000,35610
11872,0.000000,35616
11874,0.000000,35622
11876,0.000000,35628
11878,0.001000,35634
11880,0.000000,35640
11882,0.000000,35646
11884,0.000000,35652
11886,0.000000,35658
11888,0.000000,35664
11890,0.000000,35670
11892,0.001000,35676
11894,0.000000,35682
11896,0.000000,35688
11898,0.000000,35694
11900,0.000000,35700
11902,0.000000,35706
11904,0.001000,35712
11906,0.000000,35718
11908,0.001000,35724
11910,0.000000,35730
11912,0.000000,35736
11914,0.001000,35742
11916,0.000000,35748
11918,0.001000,35754
11920,0.000000,35760
11922,0.001000,35766
11924,0.000000,35772
11926,0.001000,35778
11928,0.000000,35784
11930,0.000000,35790
11932,0.001000,35796
11934,0.000000,35802
11936,0.000000,35808
11938,0.000000,35814
11940,0.000000,35820
11942,0.000000,35826
11944,0.002000,35832
11946,0.000000,35838
11948,0.000000,35844
11950,0.001000,35850
11952,0.000000,35856
11954,0.000000,35862
11956,0.000000,35868
11958,0.000000,35874
11960,0.000000,35880
11962,0.000000,35886
11964,0.000000,35892
11966,0.000000,35898
11968,0.000000,35904
11970,0.000000,35910
11972,0.000000,35916
11974,0.000000,35922
11976,0.001000,35928
11978,0.000000,35934
11980,0.000000,35940
11982,0.002000,35946
11984,0.000000,35952
11986,0.000000,35958
11988,0.000000,35964
11990,0.000000,35970
11992,0.000000,35976
11994,0.000000,35982
11996,0.000000,35988
11998,0.000000,35994
12000,0.000000,36000
12002,0.000000,36006
12004,0.000000,36012
12006,0.000000,36018
12008,0.000000,36024
12010,0.001000,36030
12012,0.000000,36036
12014,0.000000,36042
12016,0.000000,36048
12018,0.000000,36054
12020,0.000000,36060
12022,0.000000,36066
12024,0.000000,36072
12026,0.000000,36078
12028,0.000000,36084
12030,0.000000,36090
12032,0.000000,36096
12034,0.001000,36102
12036,0.001000,36108
12038,0.000000,36114
12040,0.001000,36120
12042,0.000000,36126
12044,0.000000,36132
12046,0.000000,36138
12048,0.000000,36144
12050,0.000000,36150
12052,0.000000,36156
12054,0.000000,36162
12056,0.000000,36168
12058,0.000000,36174
12060,0.000000,36180
12062,0.000000,36186
12064,0.000000,36192
12066,0.001000,36198
12068,0.000000,36204
12070,0.000000,36210
12072,0.001000,36216
12074,0.001000,36222
12076,0.000000,36228
12078,0.001000,36234
12080,0.001000,36240
12082,0.000000,36246
12084,0.001000,36252
12086,0.000000,36258
12088,0.001000,36264
12090,0.000000,36270
12092,0.001000,36276
12094,0.000000,36282
12096,0.000000,36288
12098,0.000000,36294
12100,0.000000,36300
12102,0.000000,36306
12104,0.001000,36312
12106,0.000000,36318
12108,0.000000,36324
12110,0.000000,36330
12112,0.000000,36336
12114,0.000000,36342
12116,0.000000,36348
12118,0.000000,36354
12120,0.000000,36360
12122,0.000000,36366
12124,0.001000,36372
12126,0.000000,36378
12128,0.000000,36384
12130,0.002000,36390
12132,0.000000,36396
12134,0.001000,36402
12136,0.000000,36408
12138,0.001000,36414
12140,0.000000,36420
12142,0.001000,36426
12144,0.000000,36432
12146,0.000000,36438
12148,0.001000,36444
12150,0.000000,36450
12152,0.001000,36456
12154,0.000000,36462
12156,0.000000,36468
12158,0.000000,36474
12160,0.000000,36480
12162,0.000000,36486
12164,0.000000,36492
12166,0.001000,36498
12168,0.000000,36504
12170,0.000000,36510
12172,0.000000,36516
12174,0.000000,36522
12176,0.001000,36528
12178,0.000000,36534
12180,0.001000,36540
12182,0.000000,36546
12184,0.000000,36552
12186,0.000000,36558
12188,0.000000,36564
12190,0.000000,36570
12192,0.000000,36576
12194,0.001000,36582
12196,0.000000,36588
12198,0.001000,36594
12200,0.000000,36600
12202,0.001000,36606
12204,0.000000,36612
12206,0.001000,36618
12208,0.000000,36624
12210,0.000000,36630
12212,0.000000,36636
12214,0.001000,36642
12216,0.000000,36648
12218,0.001000,36654
12220,0.000000,36660
12222,0.001000,36666
12224,0.000000,36672
12226,0.000000,36678
12228,0.001000,36684
12230,0.000000,36690
12232,0.001000,36696
12234,0.000000,36702
12236,0.000000,36708
12238,0.001000,36714
12240,0.000000,36720
12242,0.000000,36726
12244,0.000000,36732
12246,0.000000,36738
12248,0.000000,36744
12250,0.000000,36750
12252,0.001000,36756
12254,0.000000,36762
12256,0.000000,36768
12258,0.000000,36774
12260,0.000000,36780
12262,0.000000,36786
12264,0.000000,36792
12266,0.000000,36798
12268,0.001000,36804
12270,0.000000,36810
12272,0.001000,36816
12274,0.000000,36822
12276,0.001000,36828
12278,0.000000,36834
12280,0.001000,36840
12282,0.000000,36846
12284,0.001000,36852
12286,0.000000,36858
12288,0.000000,36864
12290,0.000000,36870
12292,0.000000,36876
12294,0.000000,36882
12296,0.000000,36888
12298,0.000000,36894
12300,0.000000,36900
12302,0.000000,36906
12304,0.000000,36912
12306,0.000000,36918
12308,0.000000,36924
12310,0.000000,36930
12312,0.000000,36936
12314,0.000000,36942
12316,0.000000,36948
12318,0.000000,36954
12320,0.001000,36960
12322,0.000000,36966
12324,0.001000,36972
12326,0.000000,36978
12328,0.002000,36984
12330,0.000000,36990
12332,0.000000,36996
12334,0.001000,37002
12336,0.000000,37008
12338,0.001000,37014
12340,0.000000,37020
12342,0.001000,37026
12344,0.000000,37032
12346,0.000000,37038
12348,0.000000,37044
12350,0.000000,37050
12352,0.001000,37056
12354,0.000000,37062
12356,0.001000,37068
12358,0.000000,37074
12360,0.000000,37080
12362,0.000000,37086
12364,0.000000,37092
12366,0.001000,37098
12368,0.000000,37104
12370,0.000000,37110
12372,0.002000,37116
12374,0.000000,37122
12376,0.001000,37128
12378,0.000000,37134
12380,0.001000,37140
12382,0.000000,37146
12384,0.001000,37152
12386,0.000000,37158
12388,0.001000,37164
12390,0.000000,37170
12392,0.000000,37176
12394,0.000000,37182
12396,0.000000,37188
12398,0.000000,37194
12400,0.000000,37200
12402,0.001000,37206
12404,0.000000,37212
12406,0.000000,37218
12408,0.000000,37224
12410,0.000000,37230
12412,0.001000,37236
12414,0.000000,37242
12416,0.000000,37248
12418,0.001000,37254
12420,0.000000,37260
12422,0.000000,37266
12424,0.000000,37272
12426,0.000000,37278
12428,0.000000,37284
12430,0.000000,37290
12432,0.001000,37296
12434,0.000000,37302
12436,0.000000,37308
12438,0.000000,37314
12440,0.001000,37320
12442,0.000000,37326
12444,0.001000,37332
12446,0.000000,37338
12448,0.001000,37344
12450,0.000000,37350
12452,0.000000,37356
12454,0.000000,37362
12456,0.000000,37368
12458,0.000000,37374
12460,0.001000,37380
12462,0.000000,37386
12464,0.000000,37392
12466,0.001000,37398
12468,0.000000,37404
12470,0.000000,37410
12472,0.000000,37416
12474,0.002000,37422
12476,0.000000,37428
12478,0.001000,37434
12480,0.000000,37440
12482,0.001000,37446
12484,0.000000,37452
12486,0.000000,37458
12488,0.000000,37464
12490,0.000000,37470
12492,0.000000,37476
12494,0.000000,37482
12496,0.000000,37488
12498,0.001000,37494
12500,0.000000,37500
12502,0.001000,37506
12504,0.000000,37512
12506,0.000000,37518
12508,0.000000,37524
12510,0.000000,37530
12512,0.001000,37536
12514,0.000000,37542
12516,0.002000,37548
12518,0.000000,37554
12520,0.001000,37560
12522,0.000000,37566
12524,0.001000,37572
12526,0.000000,37578
12528,0.001000,37584
12530,0.000000,37590
12532,0.000000,37596
12534,0.001000,37602
12536,0.000000,37608
12538,0.001000,37614
12540,0.000000,37620
12542,0.000000,37626
12544,0.000000,37632
12546,0.001000,37638
12548,0.000000,37644
12550,0.000000,37650
12552,0.000000,37656
12554,0.001000,37662
12556,0.000000,37668
12558,0.001000,37674
12560,0.000000,37680
12562,0.001000,37686
12564,0.000000,37692
12566,0.000000,37698
12568,0.001000,37704
12570,0.000000,37710
12572,0.001000,37716
12574,0.000000,37722
12576,0.000000,37728
12578,0.000000,37734
12580,0.001000,37740
12582,0.001000,37746
12584,0.000000,37752
12586,0.000000,37758
12588,0.000000,37764
12590,0.001000,37770
12592,0.000000,37776
12594,0.000000,37782
12596,0.000000,37788
12598,0.000000,37794
12600,0.000000,37800
12602,0.000000,37806
12604,0.000000,37812
12606,0.001000,37818
12608,0.000000,37824
12610,0.001000,37830
12612,0.002000,37836
12614,0.000000,37842
12616,0.001000,37848
12618,0.000000,37854
12620,0.000000,37860
12622,0.001000,37866
12624,0.000000,37872
12626,0.000000,37878
12628,0.000000,37884
12630,0.001000,37890
12632,0.000000,37896
12634,0.001000,37902
12636,0.000000,37908
12638,0.000000,37914
12640,0.001000,37920
12642,0.000000,37926
12644,0.000000,37932
12646,0.002000,37938
12648,0.000000,37944
12650,0.001000,37950
12652,0.000000,37956
12654,0.000000,37962
12656,0.000000,37968
12658,0.001000,37974
12660,0.000000,37980
12662,0.000000,37986
12664,0.000000,37992
12666,0.000000,37998
12668,0.000000,38004
12670,0.001000,38010
12672,0.000000,38016
12674,0.000000,38022
12676,0.000000,38028
12678,0.000000,38034
12680,0.000000,38040
12682,0.001000,38046
12684,0.001000,38052
12686,0.000000,38058
12688,0.001000,38064
12690,0.000000,38070
12692,0.000000,38076
12694,0.000000,38082
12696,0.000000,38088
12698,0.000000,38094
12700,0.000000,38100
12702,0.001000,38106
12704,0.000000,38112
12706,0.001000,38118
12708,0.000000,38124
12710,0.001000,38130
12712,0.000000,38136
12714,0.000000,38142
12716,0.000000,38148
12718,0.000000,38154
12720,0.000000,38160
12722,0.000000,38166
12724,0.000000,38172
12726,0.000000,38178
12728,0.000000,38184
12730,0.000000,38190
12732,0.000000,38196
12734,0.000000,38202
12736,0.000000,38208
12738,0.000000,38214
12740,0.001000,38220
12742,0.000000,38226
12744,0.000000,38232
12746,0.000000,38238
12748,0.000000,38244
12750,0.000000,38250
12752,0.000000,38256
12754,0.000000,38262
12756,0.000000,38268
12758,0.000000,38274
12760,0.001000,38280
12762,0.000000,38286
12764,0.000000,38292
12766,0.000000,38298
12768,0.000000,38304
12770,0.001000,38310
12772,0.000000,38316
12774,0.001000,38322
12776,0.000000,38328
12778,0.001000,38334
12780,0.000000,38340
12782,0.000000,38346
12784,0.000000,38352
12786,0.001000,38358
12788,0.000000,38364
12790,0.000000,38370
12792,0.000000,38376
12794,0.000000,38382
12796,0.000000,38388
12798,0.000000,38394
12800,0.000000,38400
12802,0.001000,38406
12804,0.000000,38412
12806,0.001000,38418
12808,0.000000,38424
12810,0.000000,38430
12812,0.000000,38436
12814,0.000000,38442
12816,0.000000,38448
12818,0.001000,38454
12820,0.000000,38460
12822,0.001000,38466
12824,0.000000,38472
12826,0.000000,38478
12828,0.002000,38484
12830,0.000000,38490
12832,0.001000,38496
12834,0.000000,38502
12836,0.001000,38508
12838,0.000000,38514
12840,0.001000,38520
12842,0.000000,38526
12844,0.001000,38532
12846,0.000000,38538
12848,0.000000,38544
12850,0.000000,38550
12852,0.000000,38556
12854,0.001000,38562
12856,0.000000,38568
12858,0.001000,38574
12860,0.000000,38580
12862,0.000000,38586
12864,0.000000,38592
12866,0.001000,38598
12868,0.000000,38604
12870,0.001000,38610
12872,0.000000,38616
12874,0.000000,38622
12876,0.000000,38628
12878,0.001000,38634
12880,0.000000,38640
12882,0.000000,38646
12884,0.000000,38652
12886,0.000000,38658
12888,0.000000,38664
12890,0.000000,38670
12892,0.001000,38676
12894,0.000000,38682
12896,0.000000,38688
12898,0.000000,38694
12900,0.000000,38700
12902,0.001000,38706
12904,0.000000,38712
12906,0.001000,38718
12908,0.000000,38724
12910,0.000000,38730
12912,0.000000,38736
12914,0.002000,38742
12916,0.000000,38748
12918,0.001000,38754
12920,0.000000,38760
12922,0.000000,38766
12924,0.000000,38772
12926,0.001000,38778
12928,0.000000,38784
12930,0.001000,38790
12932,0.000000,38796
12934,0.000000,38802
12936,0.001000,38808
12938,0.000000,38814
12940,0.001000,38820
12942,0.000000,38826
12944,0.000000,38832
12946,0.000000,38838
12948,0.000000,38844
12950,0.000000,38850
12952,0.000000,38856
12954,0.000000,38862
12956,0.000000,38868
12958,0.001000,38874
12960,0.000000,38880
12962,0.000000,38886
12964,0.001000,38892
12966,0.000000,38898
12968,0.001000,38904
12970,0.000000,38910
12972,0.000000,38916
12974,0.001000,38922
12976,0.000000,38928
12978,0.000000,38934
12980,0.000000,38940
12982,0.000000,38946
12984,0.000000,38952
12986,0.001000,38958
12988,0.000000,38964
12990,0.001000,38970
12992,0.000000,38976
12994,0.001000,38982
12996,0.000000,38988
12998,0.000000,38994
13000,0.002000,39000
13002,0.000000,39006
13004,0.000000,39012
13006,0.000000,39018
13008,0.001000,39024
13010,0.001000,39030
13012,0.000000,39036
13014,0.000000,39042
13016,0.001000,39048
13018,0.000000,39054
13020,0.000000,39060
13022,0.000000,39066
13024,0.001000,39072
13026,0.000000,39078
13028,0.001000,39084
13030,0.001000,39090
13032,0.000000,39096
13034,0.001000,39102
13036,0.001000,39108
13038,0.000000,39114
13040,0.000000,39120
13042,0.001000,39126
13044,0.000000,39132
13046,0.000000,39138
13048,0.001000,39144
13050,0.000000,39150
13052,0.000000,39156
13054,0.001000,39162
13056,0.000000,39168
13058,0.000000,39174
13060,0.000000,39180
13062,0.002000,39186
13064,0.000000,39192
13066,0.000000,39198
13068,0.000000,39204
13070,0.001000,39210
13072,0.000000,39216
13074,0.000000,39222
13076,0.001000,39228
13078,0.000000,39234
13080,0.000000,39240
13082,0.002000,39246
13084,0.000000,39252
13086,0.001000,39258
13088,0.001000,39264
13090,0.000000,39270
13092,0.000000,39276
13094,0.000000,39282
13096,0.001000,39288
13098,0.000000,39294
13100,0.000000,39300
13102,0.001000,39306
13104,0.000000,39312
13106,0.000000,39318
13108,0.002000,39324
13110,0.000000,39330
13112,0.000000,39336
13114,0.000000,39342
13116,0.000000,39348
13118,0.000000,39354
13120,0.002000,39360
13122,0.001000,39366
13124,0.001000,39372
13126,0.001000,39378
13128,0.000000,39384
13130,0.000000,39390
13132,0.001000,39396
13134,0.000000,39402
13136,0.000000,39408
13138,0.001000,39414
13140,0.000000,39420
13142,0.001000,39426
13144,0.000000,39432
13146,0.000000,39438
13148,0.001000,39444
13150,0.000000,39450
13152,0.000000,39456
13154,0.001000,39462
13156,0.000000,39468
13158,0.000000,39474
13160,0.001000,39480
13162,0.001000,39486
13164,0.000000,39492
13166,0.000000,39498
13168,0.000000,39504
13170,0.000000,39510
13172,0.000000,39516
13174,0.000000,39522
13176,0.000000,39528
13178,0.000000,39534
13180,0.001000,39540
13182,0.000000,39546
13184,0.000000,39552
13186,0.001000,39558
13188,0.000000,39564
13190,0.001000,39570
13192,0.000000,39576
13194,0.000000,39582
13196,0.000000,39588
13198,0.000000,39594
13200,0.000000,39600
13202,0.000000,39606
13204,0.001000,39612
13206,0.000000,39618
13208,0.001000,39624
13210,0.000000,39630
13212,0.000000,39636
13214,0.002000,39642
13216,0.000000,39648
13218,0.001000,39654
13220,0.001000,39660
13222,0.000000,39666
13224,0.001000,39672
13226,0.000000,39678
13228,0.001000,39684
13230,0.000000,39690
13232,0.001000,39696
13234,0.000000,39702
13236,0.001000,39708
13238,0.000000,39714
13240,0.000000,39720
13242,0.000000,39726
13244,0.000000,39732
13246,0.000000,39738
13248,0.000000,39744
13250,0.000000,39750
13252,0.002000,39756
13254,0.000000,39762
13256,0.001000,39768
13258,0.000000,39774
13260,0.000000,39780
13262,0.000000,39786
13264,0.000000,39792
13266,0.000000,39798
13268,0.000000,39804
13270,0.000000,39810
13272,0.001000,39816
13274,0.000000,39822
13276,0.001000,39828
13278,0.001000,39834
13280,0.000000,39840
13282,0.000000,39846
13284,0.001000,39852
13286,0.000000,39858
13288,0.000000,39864
13290,0.000000,39870
13292,0.000000,39876
13294,0.001000,39882
13296,0.000000,39888
13298,0.001000,39894
13300,0.000000,39900
13302,0.001000,39906
13304,0.000000,39912
13306,0.000000,39918
13308,0.000000,39924
13310,0.000000,39930
13312,0.000000,39936
13314,0.000000,39942
13316,0.000000,39948
13318,0.000000,39954
13320,0.000000,39960
13322,0.000000,39966
13324,0.000000,39972
13326,0.000000,39978
13328,0.000000,39984
13330,0.001000,39990
13332,0.000000,39996
13334,0.001000,40002
13336,0.001000,40008
13338,0.000000,40014
13340,0.000000,40020
13342,0.000000,40026
13344,0.000000,40032
13346,0.001000,40038
13348,0.000000,40044
13350,0.000000,40050
13352,0.001000,40056
13354,0.000000,40062
13356,0.000000,40068
13358,0.000000,40074
13360,0.000000,40080
13362,0.000000,40086
13364,0.000000,40092
13366,0.001000,40098
13368,0.000000,40104
13370,0.000000,40110
13372,0.000000,40116
13374,0.000000,40122
13376,0.001000,40128
13378,0.000000,40134
13380,0.001000,40140
13382,0.000000,40146
13384,0.001000,40152
13386,0.000000,40158
13388,0.001000,40164
13390,0.001000,40170
13392,0.000000,40176
13394,0.000000,40182
13396,0.000000,40188
13398,0.001000,40194
13400,0.000000,40200
13402,0.001000,40206
13404,0.000000,40212
13406,0.001000,40218
13408,0.000000,40224
13410,0.000000,40230
13412,0.001000,40236
13414,0.000000,40242
13416,0.001000,40248
13418,0.000000,40254
13420,0.001000,40260
13422,0.000000,40266
13424,0.000000,40272
13426,0.000000,40278
13428,0.002000,40284
13430,0.000000,40290
13432,0.001000,40296
13434,0.000000,40302
13436,0.000000,40308
13438,0.000000,40314
13440,0.000000,40320
13442,0.000000,40326
13444,0.000000,40332
13446,0.001000,40338
13448,0.000000,40344
13450,0.001000,40350
13452,0.000000,40356
13454,0.000000,40362
13456,0.001000,40368
13458,0.000000,40374
13460,0.001000,40380
13462,0.000000,40386
13464,0.001000,40392
13466,0.000000,40398
13468,0.000000,40404
13470,0.000000,40410
13472,0.000000,40416
13474,0.000000,40422
13476,0.001000,40428
13478,0.000000,40434
13480,0.001000,40440
13482,0.000000,40446
13484,0.001000,40452
13486,0.000000,40458
13488,0.001000,40464
13490,0.000000,40470
13492,0.001000,40476
13494,0.000000,40482
13496,0.001000,40488
13498,0.001000,40494
13500,0.001000,40500
13502,0.000000,40506
13504,0.000000,40512
13506,0.001000,40518
13508,0.000000,40524
13510,0.001000,40530
13512,0.000000,40536
13514,0.001000,40542
13516,0.001000,40548
13518,0.000000,40554
13520,0.000000,40560
13522,0.000000,40566
13524,0.000000,40572
13526,0.001000,40578
13528,0.000000,40584
13530,0.001000,40590
13532,0.000000,40596
13534,0.001000,40602
13536,0.000000,40608
13538,0.000000,40614
13540,0.000000,40620
13542,0.000000,40626
13544,0.001000,40632
13546,0.000000,40638
13548,0.001000,40644
13550,0.000000,40650
13552,0.000000,40656
13554,0.000000,40662
13556,0.000000,40668
13558,0.000000,40674
13560,0.001000,40680
13562,0.000000,40686
13564,0.000000,40692
13566,0.000000,40698
13568,0.000000,40704
13570,0.000000,40710
13572,0.000000,40716
13574,0.002000,40722
13576,0.001000,40728
13578,0.001000,40734
13580,0.000000,40740
13582,0.000000,40746
13584,0.001000,40752
13586,0.000000,40758
13588,0.001000,40764
13590,0.000000,40770
13592,0.001000,40776
13594,0.000000,40782
13596,0.000000,40788
13598,0.000000,40794
13600,0.002000,40800
13602,0.000000,40806
13604,0.000000,40812
13606,0.001000,40818
13608,0.000000,40824
13610,0.001000,40830
13612,0.000000,40836
13614,0.001000,40842
13616,0.000000,40848
13618,0.001000,40854
13620,0.000000,40860
13622,0.001000,40866
13624,0.001000,40872
13626,0.000000,40878
13628,0.000000,40884
13630,0.001000,40890
13632,0.001000,40896
13634,0.000000,40902
13636,0.001000,40908
13638,0.000000,40914
13640,0.000000,40920
13642,0.000000,40926
13644,0.000000,40932
13646,0.000000,40938
13648,0.001000,40944
13650,0.000000,40950
13652,0.000000,40956
13654,0.000000,40962
13656,0.002000,40968
13658,0.000000,40974
13660,0.000000,40980
13662,0.000000,40986
13664,0.000000,40992
13666,0.000000,40998
13668,0.000000,41004
13670,0.000000,41010
13672,0.000000,41016
13674,0.000000,41022
13676,0.000000,41028
13678,0.000000,41034
13680,0.000000,41040
13682,0.001000,41046
13684,0.000000,41052
13686,0.001000,41058
13688,0.000000,41064
13690,0.001000,41070
13692,0.000000,41076
13694,0.001000,41082
13696,0.000000,41088
13698,0.001000,41094
13700,0.000000,41100
13702,0.001000,41106
13704,0.001000,41112
13706,0.000000,41118
13708,0.000000,41124
13710,0.000000,41130
13712,0.000000,41136
13714,0.000000,41142
13716,0.000000,41148
13718,0.000000,41154
13720,0.000000,41160
13722,0.000000,41166
13724,0.001000,41172
13726,0.000000,41178
13728,0.000000,41184
13730,0.000000,41190
13732,0.000000,41196
13734,0.000000,41202
13736,0.000000,41208
13738,0.000000,41214
