nbr_clauses,temps,memUsage
9936,0.000000,29816
9938,0.000000,29822
9940,0.000000,29828
9942,0.000000,29834
9944,0.000000,29840
9946,0.000000,29846
9948,0.000000,29852
9950,0.000000,29858
9952,0.000000,29864
9954,0.000000,29870
9956,0.000000,29876
9958,0.000000,29882
9960,0.000000,29888
9962,0.000000,29894
9964,0.000000,29900
9966,0.000000,29906
9968,0.000000,29912
9970,0.000000,29918
9972,0.000000,29924
9974,0.000000,29930
9976,0.000000,29936
9978,0.000000,29942
9980,0.000000,29948
9982,0.000000,29954
9984,0.000000,29960
9986,0.000000,29966
9988,0.000000,29972
9990,0.000000,29978
9992,0.000000,29984
9994,0.000000,29990
9996,0.000000,29996
9998,0.000000,30002
10000,0.000000,30008
10002,0.000000,30014
10004,0.000000,30020
10006,0.000000,30026
10008,0.000000,30032
10010,0.000000,30038
10012,0.005000,30044
10014,0.000000,30050
10016,0.000000,30056
10018,0.000000,30062
10020,0.000000,30068
10022,0.000000,30074
10024,0.000000,30080
10026,0.000000,30086
10028,0.000000,30092
10030,0.000000,30098
10032,0.000000,30104
10034,0.000000,30110
10036,0.000000,30116
10038,0.000000,30122
10040,0.000000,30128
10042,0.000000,30134
10044,0.000000,30140
10046,0.000000,30146
10048,0.005000,30152
10050,0.000000,30158
10052,0.000000,30164
10054,0.000000,30170
10056,0.000000,30176
10058,0.000000,30182
10060,0.000000,30188
10062,0.000000,30194
10064,0.000000,30200
10066,0.000000,30206
10068,0.000000,30212
10070,0.000000,30218
10072,0.000000,30224
10074,0.000000,30230
10076,0.000000,30236
10078,0.000000,30242
10080,0.000000,30248
10082,0.005000,30254
10084,0.000000,30260
10086,0.000000,30266
10088,0.000000,30272
10090,0.000000,30278
10092,0.000000,30284
10094,0.000000,30290
10096,0.000000,30296
10098,0.000000,30302
10100,0.000000,30308
10102,0.000000,30314
10104,0.000000,30320
10106,0.000000,30326
10108,0.000000,30332
10110,0.000000,30338
10112,0.000000,30344
10114,0.000000,30350
10116,0.000000,30356
10118,0.000000,30362
10120,0.005000,30368
10122,0.000000,30374
10124,0.000000,30380
10126,0.000000,30386
10128,0.000000,30392
10130,0.000000,30398
10132,0.000000,30404
10134,0.000000,30410
10136,0.000000,30416
10138,0.000000,30422
10140,0.000000,30428
10142,0.000000,30434
10144,0.000000,30440
10146,0.000000,30446
10148,0.000000,30452
10150,0.000000,30458
10152,0.000000,30464
10154,0.000000,30470
10156,0.000000,30476
10158,0.005000,30482
10160,0.000000,30488
10162,0.000000,30494
10164,0.000000,30500
10166,0.001000,30506
10168,0.000000,30512
10170,0.000000,30518
10172,0.000000,30524
10174,0.000000,30530
10176,0.000000,30536
10178,0.000000,30542
10180,0.000000,30548
10182,0.000000,30554
10184,0.000000,30560
10186,0.000000,30566
10188,0.000000,30572
10190,0.000000,30578
10192,0.004000,30584
10194,0.000000,30590
10196,0.000000,30596
10198,0.000000,30602
10200,0.000000,30608
10202,0.000000,30614
10204,0.000000,30620
10206,0.000000,30626
10208,0.000000,30632
10210,0.000000,30638
10212,0.000000,30644
10214,0.000000,30650
10216,0.000000,30656
10218,0.000000,30662
10220,0.000000,30668
10222,0.000000,30674
10224,0.000000,30680
10226,0.000000,30686
10228,0.000000,30692
10230,0.005000,30698
10232,0.000000,30704
10234,0.000000,30710
10236,0.000000,30716
10238,0.000000,30722
10240,0.000000,30728
10242,0.000000,30734
10244,0.000000,30740
10246,0.000000,30746
10248,0.000000,30752
10250,0.000000,30758
10252,0.000000,30764
10254,0.000000,30770
10256,0.000000,30776
10258,0.000000,30782
10260,0.000000,30788
10262,0.000000,30794
10264,0.000000,30800
10266,0.005000,30806
10268,0.000000,30812
10270,0.000000,30818
10272,0.000000,30824
10274,0.000000,30830
10276,0.000000,30836
10278,0.000000,30842
10280,0.000000,30848
10282,0.002000,30854
10284,0.000000,30860
10286,0.000000,30866
10288,0.000000,30872
10290,0.000000,30878
10292,0.000000,30884
10294,0.000000,30890
10296,0.000000,30896
10298,0.000000,30902
10300,0.000000,30908
10302,0.000000,30914
10304,0.000000,30920
10306,0.000000,30926
10308,0.000000,30932
10310,0.000000,30938
10312,0.000000,30944
10314,0.000000,30950
10316,0.000000,30956
10318,0.000000,30962
10320,0.000000,30968
10322,0.000000,30974
10324,0.000000,30980
10326,0.000000,30986
10328,0.000000,30992
10330,0.000000,30998
10332,0.000000,31004
10334,0.008000,31010
10336,0.000000,31016
10338,0.000000,31022
10340,0.000000,31028
10342,0.000000,31034
10344,0.000000,31040
10346,0.000000,31046
10348,0.000000,31052
10350,0.000000,31058
10352,0.000000,31064
10354,0.000000,31070
10356,0.000000,31076
10358,0.000000,31082
10360,0.000000,31088
10362,0.000000,31094
10364,0.000000,31100
10366,0.000000,31106
10368,0.000000,31112
10370,0.000000,31118
10372,0.000000,31124
10374,0.000000,31130
10376,0.000000,31136
10378,0.000000,31142
10380,0.000000,31148
10382,0.000000,31154
10384,0.000000,31160
10386,0.000000,31166
10388,0.000000,31172
10390,0.000000,31178
10392,0.000000,31184
10394,0.008000,31190
10396,0.001000,31196
10398,0.000000,31202
10400,0.000000,31208
10402,0.001000,31214
10404,0.000000,31220
10406,0.000000,31226
10408,0.000000,31232
10410,0.000000,31238
10412,0.000000,31244
10414,0.000000,31250
10416,0.000000,31256
10418,0.000000,31262
10420,0.000000,31268
10422,0.000000,31274
10424,0.000000,31280
10426,0.000000,31286
10428,0.000000,31292
10430,0.000000,31298
10432,0.000000,31304
10434,0.000000,31310
10436,0.000000,31316
10438,0.000000,31322
10440,0.005000,31328
10442,0.000000,31334
10444,0.000000,31340
10446,0.000000,31346
10448,0.000000,31352
10450,0.000000,31358
10452,0.000000,31364
10454,0.000000,31370
10456,0.000000,31376
10458,0.000000,31382
10460,0.000000,31388
10462,0.000000,31394
10464,0.000000,31400
10466,0.000000,31406
10468,0.000000,31412
10470,0.000000,31418
10472,0.000000,31424
10474,0.005000,31430
10476,0.000000,31436
10478,0.000000,31442
10480,0.000000,31448
10482,0.000000,31454
10484,0.000000,31460
10486,0.000000,31466
10488,0.000000,31472
10490,0.000000,31478
10492,0.000000,31484
10494,0.000000,31490
10496,0.000000,31496
10498,0.000000,31502
10500,0.000000,31508
10502,0.004000,31514
10504,0.000000,31520
10506,0.000000,31526
10508,0.000000,31532
10510,0.000000,31538
10512,0.000000,31544
10514,0.000000,31550
10516,0.000000,31556
10518,0.000000,31562
10520,0.000000,31568
10522,0.000000,31574
10524,0.000000,31580
10526,0.000000,31586
10528,0.000000,31592
10530,0.000000,31598
10532,0.000000,31604
10534,0.000000,31610
10536,0.000000,31616
10538,0.000000,31622
10540,0.000000,31628
10542,0.000000,31634
10544,0.006000,31640
10546,0.000000,31646
10548,0.000000,31652
10550,0.000000,31658
10552,0.000000,31664
10554,0.000000,31670
10556,0.000000,31676
10558,0.000000,31682
10560,0.000000,31688
10562,0.000000,31694
10564,0.000000,31700
10566,0.000000,31706
10568,0.000000,31712
10570,0.000000,31718
10572,0.000000,31724
10574,0.000000,31730
10576,0.005000,31736
10578,0.000000,31742
10580,0.000000,31748
10582,0.000000,31754
10584,0.000000,31760
10586,0.000000,31766
10588,0.000000,31772
10590,0.000000,31778
10592,0.000000,31784
10594,0.000000,31790
10596,0.000000,31796
10598,0.000000,31802
10600,0.000000,31808
10602,0.000000,31814
10604,0.000000,31820
10606,0.000000,31826
10608,0.000000,31832
10610,0.000000,31838
10612,0.005000,31844
10614,0.000000,31850
10616,0.000000,31856
10618,0.000000,31862
10620,0.000000,31868
10622,0.000000,31874
10624,0.000000,31880
10626,0.000000,31886
10628,0.000000,31892
10630,0.000000,31898
10632,0.000000,31904
10634,0.000000,31910
10636,0.000000,31916
10638,0.000000,31922
10640,0.000000,31928
10642,0.000000,31934
10644,0.005000,31940
10646,0.000000,31946
10648,0.000000,31952
10650,0.000000,31958
10652,0.000000,31964
10654,0.000000,31970
10656,0.000000,31976
10658,0.000000,31982
10660,0.000000,31988
10662,0.000000,31994
10664,0.000000,32000
10666,0.000000,32006
10668,0.000000,32012
10670,0.000000,32018
10672,0.000000,32024
10674,0.000000,32030
10676,0.000000,32036
10678,0.000000,32042
10680,0.005000,32048
10682,0.000000,32054
10684,0.000000,32060
10686,0.000000,32066
10688,0.000000,32072
10690,0.000000,32078
10692,0.000000,32084
10694,0.000000,32090
10696,0.000000,32096
10698,0.000000,32102
10700,0.000000,32108
10702,0.000000,32114
10704,0.000000,32120
10706,0.000000,32126
10708,0.000000,32132
10710,0.000000,32138
10712,0.005000,32144
10714,0.000000,32150
10716,0.000000,32156
10718,0.000000,32162
10720,0.001000,32168
10722,0.000000,32174
10724,0.000000,32180
10726,0.000000,32186
10728,0.000000,32192
10730,0.000000,32198
10732,0.000000,32204
10734,0.000000,32210
10736,0.000000,32216
10738,0.000000,32222
10740,0.000000,32228
10742,0.000000,32234
10744,0.000000,32240
10746,0.000000,32246
10748,0.004000,32252
10750,0.000000,32258
10752,0.000000,32264
10754,0.000000,32270
10756,0.000000,32276
10758,0.000000,32282
10760,0.000000,32288
10762,0.000000,32294
10764,0.000000,32300
10766,0.000000,32306
10768,0.000000,32312
10770,0.000000,32318
10772,0.000000,32324
10774,0.000000,32330
10776,0.000000,32336
10778,0.000000,32342
10780,0.000000,32348
10782,0.000000,32354
10784,0.005000,32360
10786,0.000000,32366
10788,0.000000,32372
10790,0.000000,32378
10792,0.000000,32384
10794,0.000000,32390
10796,0.000000,32396
10798,0.000000,32402
10800,0.000000,32408
10802,0.000000,32414
10804,0.000000,32420
10806,0.000000,32426
10808,0.000000,32432
10810,0.000000,32438
10812,0.000000,32444
10814,0.000000,32450
10816,0.005000,32456
10818,0.000000,32462
10820,0.000000,32468
10822,0.000000,32474
10824,0.000000,32480
10826,0.000000,32486
10828,0.001000,32492
10830,0.000000,32498
10832,0.000000,32504
10834,0.000000,32510
10836,0.000000,32516
10838,0.000000,32522
10840,0.000000,32528
10842,0.000000,32534
10844,0.000000,32540
10846,0.000000,32546
10848,0.000000,32552
10850,0.000000,32558
10852,0.000000,32564
10854,0.000000,32570
10856,0.000000,32576
10858,0.000000,32582
10860,0.000000,32588
10862,0.000000,32594
10864,0.000000,32600
10866,0.000000,32606
10868,0.000000,32612
10870,0.000000,32618
10872,0.000000,32624
10874,0.000000,32630
10876,0.000000,32636
10878,0.000000,32642
10880,0.000000,32648
10882,0.000000,32654
10884,0.000000,32660
10886,0.009000,32666
10888,0.000000,32672
10890,0.000000,32678
10892,0.000000,32684
10894,0.000000,32690
10896,0.000000,32696
10898,0.000000,32702
10900,0.000000,32708
10902,0.000000,32714
10904,0.000000,32720
10906,0.000000,32726
10908,0.000000,32732
10910,0.000000,32738
10912,0.000000,32744
10914,0.000000,32750
10916,0.005000,32756
10918,0.000000,32762
10920,0.000000,32768
10922,0.000000,32774
10924,0.000000,32780
10926,0.000000,32786
10928,0.000000,32792
10930,0.000000,32798
10932,0.000000,32804
10934,0.002000,32810
10936,0.000000,32816
10938,0.000000,32822
10940,0.000000,32828
10942,0.000000,32834
10944,0.000000,32840
10946,0.000000,32846
10948,0.000000,32852
10950,0.003000,32858
10952,0.000000,32864
10954,0.000000,32870
10956,0.000000,32876
10958,0.000000,32882
10960,0.000000,32888
10962,0.000000,32894
10964,0.000000,32900
10966,0.000000,32906
10968,0.000000,32912
10970,0.000000,32918
10972,0.000000,32924
10974,0.000000,32930
10976,0.000000,32936
10978,0.000000,32942
10980,0.000000,32948
10982,0.000000,32954
10984,0.005000,32960
10986,0.000000,32966
10988,0.000000,32972
10990,0.000000,32978
10992,0.000000,32984
10994,0.000000,32990
10996,0.000000,32996
10998,0.000000,33002
11000,0.000000,33008
11002,0.000000,33014
11004,0.000000,33020
11006,0.000000,33026
11008,0.000000,33032
11010,0.000000,33038
11012,0.000000,33044
11014,0.000000,33050
11016,0.005000,33056
11018,0.000000,33062
11020,0.000000,33068
11022,0.000000,33074
11024,0.000000,33080
11026,0.000000,33086
11028,0.000000,33092
11030,0.000000,33098
11032,0.000000,33104
11034,0.000000,33110
11036,0.000000,33116
11038,0.000000,33122
11040,0.003000,33128
11042,0.000000,33134
11044,0.000000,33140
11046,0.000000,33146
11048,0.000000,33152
11050,0.000000,33158
11052,0.000000,33164
11054,0.000000,33170
11056,0.000000,33176
11058,0.000000,33182
11060,0.000000,33188
11062,0.000000,33194
11064,0.000000,33200
11066,0.000000,33206
11068,0.000000,33212
11070,0.000000,33218
11072,0.000000,33224
11074,0.000000,33230
11076,0.000000,33236
11078,0.000000,33242
11080,0.000000,33248
11082,0.000000,33254
11084,0.007000,33260
11086,0.000000,33266
11088,0.000000,33272
11090,0.000000,33278
11092,0.000000,33284
11094,0.000000,33290
11096,0.000000,33296
11098,0.000000,33302
11100,0.000000,33308
11102,0.000000,33314
11104,0.000000,33320
11106,0.000000,33326
11108,0.000000,33332
11110,0.000000,33338
11112,0.000000,33344
11114,0.000000,33350
11116,0.000000,33356
11118,0.000000,33362
11120,0.000000,33368
11122,0.000000,33374
11124,0.000000,33380
11126,0.000000,33386
11128,0.000000,33392
11130,0.000000,33398
11132,0.000000,33404
11134,0.000000,33410
11136,0.000000,33416
11138,0.000000,33422
11140,0.000000,33428
11142,0.000000,33434
11144,0.000000,33440
11146,0.009000,33446
11148,0.001000,33452
11150,0.000000,33458
11152,0.000000,33464
11154,0.000000,33470
11156,0.000000,33476
11158,0.000000,33482
11160,0.000000,33488
11162,0.000000,33494
11164,0.000000,33500
11166,0.000000,33506
11168,0.000000,33512
11170,0.000000,33518
11172,0.000000,33524
11174,0.000000,33530
11176,0.000000,33536
11178,0.000000,33542
11180,0.000000,33548
11182,0.000000,33554
11184,0.000000,33560
11186,0.000000,33566
11188,0.000000,33572
11190,0.000000,33578
11192,0.000000,33584
11194,0.000000,33590
11196,0.000000,33596
11198,0.000000,33602
11200,0.000000,33608
11202,0.000000,33614
11204,0.000000,33620
11206,0.000000,33626
11208,0.000000,33632
11210,0.000000,33638
11212,0.000000,33644
11214,0.000000,33650
11216,0.000000,33656
11218,0.000000,33662
11220,0.000000,33668
11222,0.000000,33674
11224,0.000000,33680
11226,0.000000,33686
11228,0.000000,33692
11230,0.000000,33698
11232,0.000000,33704
11234,0.000000,33710
11236,0.000000,33716
11238,0.000000,33722
11240,0.000000,33728
11242,0.000000,33734
11244,0.000000,33740
11246,0.000000,33746
11248,0.000000,33752
11250,0.000000,33758
11252,0.005000,33764
11254,0.000000,33770
11256,0.000000,33776
11258,0.000000,33782
11260,0.000000,33788
11262,0.000000,33794
11264,0.000000,33800
11266,0.000000,33806
11268,0.000000,33812
11270,0.000000,33818
11272,0.000000,33824
11274,0.000000,33830
11276,0.000000,33836
11278,0.000000,33842
11280,0.000000,33848
11282,0.005000,33854
11284,0.000000,33860
11286,0.000000,33866
11288,0.000000,33872
11290,0.000000,33878
11292,0.000000,33884
11294,0.000000,33890
11296,0.000000,33896
11298,0.000000,33902
11300,0.000000,33908
11302,0.000000,33914
11304,0.000000,33920
11306,0.000000,33926
11308,0.000000,33932
11310,0.000000,33938
11312,0.000000,33944
11314,0.000000,33950
11316,0.000000,33956
11318,0.000000,33962
11320,0.000000,33968
11322,0.000000,33974
11324,0.000000,33980
11326,0.000000,33986
11328,0.000000,33992
11330,0.000000,33998
11332,0.000000,34004
11334,0.000000,34010
11336,0.000000,34016
11338,0.000000,34022
11340,0.000000,34028
11342,0.000000,34034
11344,0.000000,34040
11346,0.010000,34046
11348,0.000000,34052
11350,0.000000,34058
11352,0.001000,34064
11354,0.000000,34070
11356,0.000000,34076
11358,0.000000,34082
11360,0.000000,34088
11362,0.000000,34094
11364,0.000000,34100
11366,0.000000,34106
11368,0.000000,34112
11370,0.000000,34118
11372,0.000000,34124
11374,0.000000,34130
11376,0.000000,34136
11378,0.000000,34142
11380,0.000000,34148
11382,0.000000,34154
11384,0.000000,34160
11386,0.000000,34166
11388,0.000000,34172
11390,0.000000,34178
11392,0.000000,34184
11394,0.000000,34190
11396,0.000000,34196
11398,0.000000,34202
11400,0.000000,34208
11402,0.000000,34214
11404,0.000000,34220
11406,0.000000,34226
11408,0.000000,34232
11410,0.000000,34238
11412,0.009000,34244
11414,0.000000,34250
11416,0.000000,34256
11418,0.000000,34262
11420,0.000000,34268
11422,0.000000,34274
11424,0.000000,34280
11426,0.000000,34286
11428,0.000000,34292
11430,0.000000,34298
11432,0.000000,34304
11434,0.000000,34310
11436,0.000000,34316
11438,0.000000,34322
11440,0.000000,34328
11442,0.000000,34334
11444,0.005000,34340
11446,0.000000,34346
11448,0.000000,34352
11450,0.000000,34358
11452,0.000000,34364
11454,0.001000,34370
11456,0.000000,34376
11458,0.000000,34382
11460,0.000000,34388
11462,0.000000,34394
11464,0.000000,34400
11466,0.000000,34406
11468,0.000000,34412
11470,0.000000,34418
11472,0.000000,34424
11474,0.004000,34430
11476,0.000000,34436
11478,0.000000,34442
11480,0.000000,34448
11482,0.000000,34454
11484,0.000000,34460
11486,0.000000,34466
11488,0.000000,34472
11490,0.000000,34478
11492,0.000000,34484
11494,0.000000,34490
11496,0.000000,34496
11498,0.000000,34502
11500,0.000000,34508
11502,0.000000,34514
11504,0.000000,34520
11506,0.005000,34526
11508,0.000000,34532
11510,0.000000,34538
11512,0.000000,34544
11514,0.000000,34550
11516,0.000000,34556
11518,0.000000,34562
11520,0.000000,34568
11522,0.000000,34574
11524,0.000000,34580
11526,0.000000,34586
11528,0.000000,34592
11530,0.000000,34598
11532,0.000000,34604
11534,0.000000,34610
11536,0.000000,34616
11538,0.000000,34622
11540,0.005000,34628
11542,0.000000,34634
11544,0.000000,34640
11546,0.000000,34646
11548,0.000000,34652
11550,0.000000,34658
11552,0.000000,34664
11554,0.000000,34670
11556,0.002000,34676
11558,0.000000,34682
11560,0.000000,34688
11562,0.000000,34694
11564,0.000000,34700
11566,0.000000,34706
11568,0.000000,34712
11570,0.000000,34718
11572,0.000000,34724
11574,0.000000,34730
11576,0.000000,34736
11578,0.000000,34742
11580,0.000000,34748
11582,0.000000,34754
11584,0.000000,34760
11586,0.000000,34766
11588,0.000000,34772
11590,0.000000,34778
11592,0.000000,34784
11594,0.000000,34790
11596,0.000000,34796
11598,0.000000,34802
11600,0.008000,34808
11602,0.000000,34814
11604,0.000000,34820
11606,0.000000,34826
11608,0.000000,34832
11610,0.000000,34838
11612,0.000000,34844
11614,0.000000,34850
11616,0.000000,34856
11618,0.000000,34862
11620,0.000000,34868
11622,0.000000,34874
11624,0.000000,34880
11626,0.000000,34886
11628,0.000000,34892
11630,0.000000,34898
11632,0.000000,34904
11634,0.000000,34910
11636,0.000000,34916
11638,0.000000,34922
11640,0.000000,34928
11642,0.000000,34934
11644,0.000000,34940
11646,0.000000,34946
11648,0.000000,34952
11650,0.000000,34958
11652,0.000000,34964
11654,0.000000,34970
11656,0.008000,34976
11658,0.001000,34982
11660,0.000000,34988
11662,0.001000,34994
11664,0.000000,35000
11666,0.000000,35006
11668,0.000000,35012
11670,0.000000,35018
11672,0.000000,35024
11674,0.000000,35030
11676,0.000000,35036
11678,0.000000,35042
11680,0.000000,35048
11682,0.000000,35054
11684,0.000000,35060
11686,0.000000,35066
11688,0.000000,35072
11690,0.000000,35078
11692,0.000000,35084
11694,0.000000,35090
11696,0.000000,35096
11698,0.000000,35102
11700,0.000000,35108
11702,0.000000,35114
11704,0.000000,35120
11706,0.000000,35126
11708,0.000000,35132
11710,0.000000,35138
11712,0.000000,35144
11714,0.000000,35150
11716,0.000000,35156
11718,0.000000,35162
11720,0.000000,35168
11722,0.000000,35174
11724,0.000000,35180
11726,0.000000,35186
11728,0.010000,35192
11730,0.000000,35198
11732,0.000000,35204
11734,0.000000,35210
11736,0.000000,35216
11738,0.000000,35222
11740,0.000000,35228
11742,0.000000,35234
11744,0.000000,35240
11746,0.000000,35246
11748,0.000000,35252
11750,0.000000,35258
11752,0.000000,35264
11754,0.000000,35270
11756,0.005000,35276
11758,0.000000,35282
11760,0.000000,35288
11762,0.000000,35294
11764,0.000000,35300
11766,0.000000,35306
11768,0.000000,35312
11770,0.000000,35318
11772,0.000000,35324
11774,0.000000,35330
11776,0.000000,35336
11778,0.000000,35342
11780,0.000000,35348
11782,0.000000,35354
11784,0.000000,35360
11786,0.000000,35366
11788,0.000000,35372
11790,0.005000,35378
11792,0.000000,35384
11794,0.000000,35390
11796,0.000000,35396
11798,0.000000,35402
11800,0.000000,35408
11802,0.000000,35414
11804,0.000000,35420
11806,0.000000,35426
11808,0.000000,35432
11810,0.000000,35438
11812,0.000000,35444
11814,0.000000,35450
11816,0.000000,35456
11818,0.000000,35462
11820,0.000000,35468
11822,0.000000,35474
11824,0.000000,35480
11826,0.000000,35486
11828,0.000000,35492
11830,0.000000,35498
11832,0.000000,35504
11834,0.000000,35510
11836,0.000000,35516
11838,0.000000,35522
11840,0.000000,35528
11842,0.000000,35534
11844,0.000000,35540
11846,0.000000,35546
11848,0.000000,35552
11850,0.000000,35558
11852,0.000000,35564
11854,0.000000,35570
11856,0.010000,35576
11858,0.000000,35582
11860,0.000000,35588
11862,0.000000,35594
11864,0.000000,35600
11866,0.000000,35606
11868,0.000000,35612
11870,0.000000,35618
11872,0.000000,35624
11874,0.000000,35630
11876,0.000000,35636
11878,0.000000,35642
11880,0.000000,35648
11882,0.000000,35654
11884,0.000000,35660
11886,0.000000,35666
11888,0.000000,35672
11890,0.000000,35678
11892,0.000000,35684
11894,0.000000,35690
11896,0.000000,35696
11898,0.000000,35702
11900,0.000000,35708
11902,0.000000,35714
11904,0.000000,35720
11906,0.000000,35726
11908,0.000000,35732
11910,0.000000,35738
11912,0.000000,35744
11914,0.000000,35750
11916,0.010000,35756
11918,0.000000,35762
11920,0.000000,35768
11922,0.000000,35774
11924,0.000000,35780
11926,0.000000,35786
11928,0.000000,35792
11930,0.000000,35798
11932,0.000000,35804
11934,0.000000,35810
11936,0.000000,35816
11938,0.000000,35822
11940,0.000000,35828
11942,0.000000,35834
11944,0.000000,35840
11946,0.000000,35846
11948,0.000000,35852
11950,0.000000,35858
11952,0.000000,35864
11954,0.006000,35870
11956,0.000000,35876
11958,0.000000,35882
11960,0.000000,35888
11962,0.000000,35894
11964,0.000000,35900
11966,0.000000,35906
11968,0.000000,35912
11970,0.000000,35918
11972,0.000000,35924
11974,0.000000,35930
11976,0.004000,35936
11978,0.000000,35942
11980,0.000000,35948
11982,0.000000,35954
11984,0.000000,35960
11986,0.000000,35966
11988,0.000000,35972
11990,0.000000,35978
11992,0.000000,35984
11994,0.000000,35990
11996,0.000000,35996
11998,0.000000,36002
12000,0.000000,36008
12002,0.000000,36014
12004,0.000000,36020
12006,0.000000,36026
12008,0.000000,36032
12010,0.000000,36038
12012,0.000000,36044
12014,0.000000,36050
12016,0.000000,36056
12018,0.000000,36062
12020,0.000000,36068
12022,0.000000,36074
12024,0.000000,36080
12026,0.000000,36086
12028,0.000000,36092
12030,0.000000,36098
12032,0.000000,36104
12034,0.000000,36110
12036,0.000000,36116
12038,0.000000,36122
12040,0.010000,36128
12042,0.000000,36134
12044,0.000000,36140
12046,0.000000,36146
12048,0.000000,36152
12050,0.000000,36158
12052,0.000000,36164
12054,0.002000,36170
12056,0.000000,36176
12058,0.000000,36182
12060,0.000000,36188
12062,0.000000,36194
12064,0.000000,36200
12066,0.000000,36206
12068,0.000000,36212
12070,0.000000,36218
12072,0.000000,36224
12074,0.000000,36230
12076,0.000000,36236
12078,0.000000,36242
12080,0.008000,36248
12082,0.000000,36254
12084,0.000000,36260
12086,0.000000,36266
12088,0.000000,36272
12090,0.000000,36278
12092,0.000000,36284
12094,0.000000,36290
12096,0.000000,36296
12098,0.000000,36302
12100,0.000000,36308
12102,0.000000,36314
12104,0.000000,36320
12106,0.000000,36326
12108,0.000000,36332
12110,0.000000,36338
12112,0.000000,36344
12114,0.000000,36350
12116,0.000000,36356
12118,0.000000,36362
12120,0.000000,36368
12122,0.000000,36374
12124,0.000000,36380
12126,0.000000,36386
12128,0.000000,36392
12130,0.008000,36398
12132,0.000000,36404
12134,0.000000,36410
12136,0.000000,36416
12138,0.002000,36422
12140,0.000000,36428
12142,0.000000,36434
12144,0.000000,36440
12146,0.000000,36446
12148,0.000000,36452
12150,0.000000,36458
12152,0.000000,36464
12154,0.000000,36470
12156,0.000000,36476
12158,0.000000,36482
12160,0.000000,36488
12162,0.000000,36494
12164,0.000000,36500
12166,0.000000,36506
12168,0.005000,36512
12170,0.000000,36518
12172,0.000000,36524
12174,0.000000,36530
12176,0.000000,36536
12178,0.000000,36542
12180,0.000000,36548
12182,0.000000,36554
12184,0.000000,36560
12186,0.000000,36566
12188,0.000000,36572
12190,0.000000,36578
12192,0.000000,36584
12194,0.000000,36590
12196,0.000000,36596
12198,0.000000,36602
12200,0.005000,36608
12202,0.000000,36614
12204,0.000000,36620
12206,0.000000,36626
12208,0.000000,36632
12210,0.000000,36638
12212,0.000000,36644
12214,0.000000,36650
12216,0.000000,36656
12218,0.000000,36662
12220,0.000000,36668
12222,0.000000,36674
12224,0.004000,36680
12226,0.000000,36686
12228,0.000000,36692
12230,0.000000,36698
12232,0.000000,36704
12234,0.000000,36710
12236,0.000000,36716
12238,0.000000,36722
12240,0.000000,36728
12242,0.000000,36734
12244,0.000000,36740
12246,0.000000,36746
12248,0.000000,36752
12250,0.000000,36758
12252,0.000000,36764
12254,0.000000,36770
12256,0.006000,36776
12258,0.000000,36782
12260,0.000000,36788
12262,0.000000,36794
12264,0.000000,36800
12266,0.000000,36806
12268,0.000000,36812
12270,0.000000,36818
12272,0.000000,36824
12274,0.000000,36830
12276,0.000000,36836
12278,0.000000,36842
12280,0.000000,36848
12282,0.000000,36854
12284,0.000000,36860
12286,0.000000,36866
12288,0.000000,36872
12290,0.000000,36878
12292,0.000000,36884
12294,0.000000,36890
12296,0.000000,36896
12298,0.000000,36902
12300,0.000000,36908
12302,0.000000,36914
12304,0.000000,36920
12306,0.000000,36926
12308,0.000000,36932
12310,0.000000,36938
12312,0.000000,36944
12314,0.000000,36950
12316,0.000000,36956
12318,0.000000,36962
12320,0.010000,36968
12322,0.000000,36974
12324,0.000000,36980
12326,0.000000,36986
12328,0.000000,36992
12330,0.000000,36998
12332,0.000000,37004
12334,0.000000,37010
12336,0.000000,37016
12338,0.000000,37022
12340,0.000000,37028
12342,0.000000,37034
12344,0.000000,37040
12346,0.000000,37046
12348,0.000000,37052
12350,0.000000,37058
12352,0.000000,37064
12354,0.000000,37070
12356,0.000000,37076
12358,0.000000,37082
12360,0.000000,37088
12362,0.000000,37094
12364,0.000000,37100
12366,0.000000,37106
12368,0.000000,37112
12370,0.000000,37118
12372,0.000000,37124
12374,0.000000,37130
12376,0.000000,37136
12378,0.000000,37142
12380,0.010000,37148
12382,0.000000,37154
12384,0.000000,37160
12386,0.000000,37166
12388,0.000000,37172
12390,0.000000,37178
12392,0.000000,37184
12394,0.000000,37190
12396,0.000000,37196
12398,0.000000,37202
12400,0.000000,37208
12402,0.000000,37214
12404,0.000000,37220
12406,0.000000,37226
12408,0.000000,37232
12410,0.000000,37238
12412,0.000000,37244
12414,0.000000,37250
12416,0.006000,37256
12418,0.000000,37262
12420,0.000000,37268
12422,0.000000,37274
12424,0.000000,37280
12426,0.000000,37286
12428,0.000000,37292
12430,0.000000,37298
12432,0.000000,37304
12434,0.000000,37310
12436,0.004000,37316
12438,0.000000,37322
12440,0.000000,37328
12442,0.000000,37334
12444,0.000000,37340
12446,0.000000,37346
12448,0.000000,37352
12450,0.000000,37358
12452,0.000000,37364
12454,0.000000,37370
12456,0.000000,37376
12458,0.000000,37382
12460,0.000000,37388
12462,0.000000,37394
12464,0.000000,37400
12466,0.000000,37406
12468,0.000000,37412
12470,0.000000,37418
12472,0.000000,37424
12474,0.000000,37430
12476,0.000000,37436
